sex,race1,ugpa,bar
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,b Passed 2nd time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,b Passed 2nd time
male,asian,2.8,b Passed 2nd time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,hisp,2.8,c Failed
female,hisp,2.8,c Failed
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,black,2.8,b Passed 2nd time
female,white,2.8,a Passed 1st time
female,white,2.8,c Failed
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,hisp,2.8,c Failed
male,asian,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,black,2.8,a Passed 1st time
female,asian,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,black,2.8,c Failed
female,other,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,black,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,c Failed
male,black,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,black,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,black,2.8,c Failed
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,b Passed 2nd time
male,black,2.8,a Passed 1st time
male,hisp,2.8,c Failed
male,black,2.8,a Passed 1st time
female,white,2.8,b Passed 2nd time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,other,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,asian,2.8,a Passed 1st time
male,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,black,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,black,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,c Failed
female,black,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,asian,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,black,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,black,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,other,2.8,b Passed 2nd time
female,black,2.8,c Failed
female,black,2.8,c Failed
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,black,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,c Failed
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,c Failed
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,c Failed
female,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,b Passed 2nd time
female,asian,2.8,a Passed 1st time
male,asian,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,asian,2.8,c Failed
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
female,asian,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,hisp,2.8,b Passed 2nd time
female,white,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,b Passed 2nd time
female,hisp,2.8,c Failed
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,b Passed 2nd time
female,white,2.8,c Failed
female,white,2.8,b Passed 2nd time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,other,2.8,c Failed
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,c Failed
female,white,2.8,c Failed
male,black,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,hisp,2.8,c Failed
male,white,2.8,c Failed
female,white,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,black,2.8,b Passed 2nd time
female,hisp,2.8,c Failed
female,white,2.8,a Passed 1st time
male,black,2.8,c Failed
male,other,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,hisp,2.8,a Passed 1st time
male,black,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,other,2.8,a Passed 1st time
male,white,2.8,b Passed 2nd time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,black,2.8,c Failed
female,white,2.8,a Passed 1st time
female,white,2.8,b Passed 2nd time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,b Passed 2nd time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,hisp,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,asian,2.8,a Passed 1st time
female,black,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,white,2.8,a Passed 1st time
female,asian,2.8,a Passed 1st time
male,white,2.8,a Passed 1st time
female,asian,2.8,c Failed
male,white,2.8,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,asian,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,other,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,hisp,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,hisp,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,c Failed
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,other,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,other,3.9,a Passed 1st time
male,white,3.9,c Failed
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,asian,3.9,c Failed
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
male,other,3.9,c Failed
female,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,hisp,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
female,white,3.9,b Passed 2nd time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,asian,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,asian,3.9,b Passed 2nd time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,b Passed 2nd time
female,white,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
female,white,3.9,c Failed
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,c Failed
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,other,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,asian,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,c Failed
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,c Failed
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
female,black,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,other,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,b Passed 2nd time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,other,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,hisp,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,c Failed
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,c Failed
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,hisp,3.9,b Passed 2nd time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,other,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,c Failed
female,asian,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
female,white,3.9,a Passed 1st time
male,other,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,b Passed 2nd time
male,white,3.9,c Failed
female,white,3.9,a Passed 1st time
female,asian,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,black,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
male,white,3.9,a Passed 1st time
